operation_id,container_id,operation_type,location_id,resource_id,planned_start,planned_end,due_time,lateness_minutes,dependencies,critical_path_minutes
WNFU0000114:GATE_READY,WNFU0000114,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:45:00,2026-06-09T15:57:00,2026-06-11T22:30:00,0,"[""WNFU0000114:DISCHARGE""]",346
XFPU0000117:RECEIVE,XFPU0000117,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T15:46:00,2026-06-09T16:40:00,2026-06-11T19:48:00,0,"[""XFPU0000117:DRAY_IN""]",381
SUGU0000096:RECEIVE,SUGU0000096,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T15:48:00,2026-06-09T16:35:00,2026-06-11T23:42:00,0,"[""SUGU0000096:DRAY_IN""]",315
WQDU0000104:GATE_READY,WQDU0000104,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:50:00,2026-06-09T15:57:00,2026-06-11T08:30:00,0,"[""WQDU0000104:DISCHARGE""]",344
ZUUU0000098:DRAY_IN,ZUUU0000098,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T15:50:00,2026-06-09T17:17:00,2026-06-11T14:54:00,0,"[""ZUUU0000098:GATE_READY""]",334
WXPU0000120:RECEIVE,WXPU0000120,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T15:54:00,2026-06-09T16:30:00,2026-06-11T00:06:00,0,"[""WXPU0000120:DRAY_IN""]",332
BZGU0000111:RECEIVE,BZGU0000111,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T15:56:00,2026-06-09T16:27:00,2026-06-11T07:12:00,0,"[""BZGU0000111:DRAY_IN""]",297
KUKU0000094:GATE_READY,KUKU0000094,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:57:00,2026-06-09T16:05:00,2026-06-11T13:30:00,0,"[""KUKU0000094:DISCHARGE""]",334
VQCU0000100:GATE_READY,VQCU0000100,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T15:57:00,2026-06-09T16:06:00,2026-06-11T03:06:00,0,"[""VQCU0000100:DISCHARGE""]",335
WNFU0000114:DRAY_IN,WNFU0000114,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T15:57:00,2026-06-09T16:45:00,2026-06-11T22:30:00,0,"[""WNFU0000114:GATE_READY""]",334
WQDU0000104:DRAY_IN,WQDU0000104,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T15:57:00,2026-06-09T17:10:00,2026-06-11T08:30:00,0,"[""WQDU0000104:GATE_READY""]",337
BTEU0000116:RECEIVE,BTEU0000116,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T16:00:00,2026-06-09T16:35:00,2026-06-11T19:42:00,0,"[""BTEU0000116:DRAY_IN""]",305
YKEU0000110:DISCHARGE,YKEU0000110,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:00:00,2026-06-09T16:14:00,2026-06-11T00:06:00,0,[],329
MZRU0000072:DELIVERY,MZRU0000072,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T16:01:00,2026-06-09T16:41:00,2026-06-10T13:18:00,0,"[""MZRU0000072:DRAY_OUT""]",40
HDGU0000119:DISCHARGE,HDGU0000119,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:05:00,2026-06-09T16:24:00,2026-06-11T07:00:00,0,[],324
KUKU0000094:DRAY_IN,KUKU0000094,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T16:05:00,2026-06-09T17:22:00,2026-06-11T13:30:00,0,"[""KUKU0000094:GATE_READY""]",326
HKYU0000092:GATE_READY,HKYU0000092,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:06:00,2026-06-09T16:18:00,2026-06-11T09:18:00,0,"[""HKYU0000092:DISCHARGE""]",324
VQCU0000100:DRAY_IN,VQCU0000100,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T16:06:00,2026-06-09T17:03:00,2026-06-11T03:06:00,0,"[""VQCU0000100:GATE_READY""]",326
MQLU0000105:DISCHARGE,MQLU0000105,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:14:00,2026-06-09T16:37:00,2026-06-11T01:36:00,0,[],323
XVFU0000115:RECEIVE,XVFU0000115,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T16:17:00,2026-06-09T17:02:00,2026-06-11T20:36:00,0,"[""XVFU0000115:DRAY_IN""]",284
HKYU0000092:DRAY_IN,HKYU0000092,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T16:18:00,2026-06-09T17:44:00,2026-06-11T09:18:00,0,"[""HKYU0000092:GATE_READY""]",312
YQDU0000088:DISCHARGE,YQDU0000088,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:18:00,2026-06-09T16:40:00,2026-06-11T13:54:00,0,[],321
YKEU0000110:GATE_READY,YKEU0000110,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:24:00,2026-06-09T16:36:00,2026-06-11T00:06:00,0,"[""YKEU0000110:DISCHARGE""]",315
PWEU0000106:RECEIVE,PWEU0000106,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T16:30:00,2026-06-09T17:11:00,2026-06-10T18:42:00,0,"[""PWEU0000106:DRAY_IN""]",296
HDGU0000119:GATE_READY,HDGU0000119,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:36:00,2026-06-09T16:48:00,2026-06-11T07:00:00,0,"[""HDGU0000119:DISCHARGE""]",305
YKEU0000110:DRAY_IN,YKEU0000110,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T16:36:00,2026-06-09T17:29:00,2026-06-11T00:06:00,0,"[""YKEU0000110:GATE_READY""]",303
MQLU0000105:GATE_READY,MQLU0000105,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:37:00,2026-06-09T16:48:00,2026-06-11T01:36:00,0,"[""MQLU0000105:DISCHARGE""]",300
AKFU0000091:OUTBOUND,AKFU0000091,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T16:38:00,2026-06-09T17:12:00,2026-06-11T06:12:00,0,"[""AKFU0000091:STORAGE_PICK""]",161
BHWU0000097:STORAGE_PICK,BHWU0000097,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T16:38:00,2026-06-09T19:34:00,2026-06-11T12:48:00,0,"[""BHWU0000097:RECEIVE""]",331
JNAU0000108:RECEIVE,JNAU0000108,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T16:40:00,2026-06-09T17:21:00,2026-06-11T15:54:00,0,"[""JNAU0000108:DRAY_IN""]",275
YQDU0000088:GATE_READY,YQDU0000088,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T16:40:00,2026-06-09T16:48:00,2026-06-11T13:54:00,0,"[""YQDU0000088:DISCHARGE""]",299
GJGU0000089:OUTBOUND,GJGU0000089,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T16:41:00,2026-06-09T17:28:00,2026-06-10T20:00:00,0,"[""GJGU0000089:STORAGE_PICK""]",147
XXLU0000083:STORAGE_PICK,XXLU0000083,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T16:41:00,2026-06-09T19:59:00,2026-06-11T09:24:00,0,"[""XXLU0000083:RECEIVE""]",328
TCBU0000087:RECEIVE,TCBU0000087,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T16:44:00,2026-06-09T17:28:00,2026-06-11T13:48:00,0,"[""TCBU0000087:DRAY_IN""]",276
WNFU0000114:RECEIVE,WNFU0000114,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T16:45:00,2026-06-09T17:12:00,2026-06-11T22:30:00,0,"[""WNFU0000114:DRAY_IN""]",286
HDGU0000119:DRAY_IN,HDGU0000119,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T16:48:00,2026-06-09T18:08:00,2026-06-11T07:00:00,0,"[""HDGU0000119:GATE_READY""]",293
MQLU0000105:DRAY_IN,MQLU0000105,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T16:48:00,2026-06-09T17:54:00,2026-06-11T01:36:00,0,"[""MQLU0000105:GATE_READY""]",289
YQDU0000088:DRAY_IN,YQDU0000088,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T16:48:00,2026-06-09T17:35:00,2026-06-11T13:54:00,0,"[""YQDU0000088:GATE_READY""]",291
VQCU0000100:RECEIVE,VQCU0000100,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T17:03:00,2026-06-09T17:35:00,2026-06-11T03:06:00,0,"[""VQCU0000100:DRAY_IN""]",269
WQDU0000104:RECEIVE,WQDU0000104,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T17:11:00,2026-06-09T18:04:00,2026-06-11T08:30:00,0,"[""WQDU0000104:DRAY_IN""]",264
AKFU0000091:DRAY_OUT,AKFU0000091,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T17:12:00,2026-06-09T18:49:00,2026-06-11T06:12:00,0,"[""AKFU0000091:OUTBOUND""]",127
RVZU0000090:RECEIVE,RVZU0000090,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T17:12:00,2026-06-09T17:49:00,2026-06-10T17:06:00,0,"[""RVZU0000090:DRAY_IN""]",258
ZUUU0000098:RECEIVE,ZUUU0000098,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T17:21:00,2026-06-09T18:16:00,2026-06-11T14:54:00,0,"[""ZUUU0000098:DRAY_IN""]",247
KUKU0000094:RECEIVE,KUKU0000094,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T17:22:00,2026-06-09T17:49:00,2026-06-11T13:30:00,0,"[""KUKU0000094:DRAY_IN""]",249
GJGU0000089:DRAY_OUT,GJGU0000089,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T17:28:00,2026-06-09T18:32:00,2026-06-10T20:00:00,0,"[""GJGU0000089:OUTBOUND""]",100
YKEU0000110:RECEIVE,YKEU0000110,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T17:29:00,2026-06-09T17:56:00,2026-06-11T00:06:00,0,"[""YKEU0000110:DRAY_IN""]",250
YQDU0000088:RECEIVE,YQDU0000088,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T17:35:00,2026-06-09T18:07:00,2026-06-11T13:54:00,0,"[""YQDU0000088:DRAY_IN""]",244
HKYU0000092:RECEIVE,HKYU0000092,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T17:44:00,2026-06-09T18:35:00,2026-06-11T09:18:00,0,"[""HKYU0000092:DRAY_IN""]",226
OOYU0000103:OUTBOUND,OOYU0000103,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T17:50:00,2026-06-09T18:26:00,2026-06-11T07:24:00,0,"[""OOYU0000103:STORAGE_PICK""]",144
XFPU0000117:STORAGE_PICK,XFPU0000117,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T17:50:00,2026-06-09T21:25:00,2026-06-11T19:48:00,0,"[""XFPU0000117:RECEIVE""]",327
IGFU0000093:OUTBOUND,IGFU0000093,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T17:51:00,2026-06-09T18:36:00,2026-06-11T23:24:00,0,"[""IGFU0000093:STORAGE_PICK""]",174
QIZU0000113:STORAGE_PICK,QIZU0000113,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T17:51:00,2026-06-09T20:36:00,2026-06-11T14:24:00,0,"[""QIZU0000113:RECEIVE""]",316
MQLU0000105:RECEIVE,MQLU0000105,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T17:54:00,2026-06-09T18:44:00,2026-06-11T01:36:00,0,"[""MQLU0000105:DRAY_IN""]",223
HDGU0000119:RECEIVE,HDGU0000119,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T18:08:00,2026-06-09T18:37:00,2026-06-11T07:00:00,0,"[""HDGU0000119:DRAY_IN""]",213
OOYU0000103:DRAY_OUT,OOYU0000103,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T18:26:00,2026-06-09T19:51:00,2026-06-11T07:24:00,0,"[""OOYU0000103:OUTBOUND""]",108
GJGU0000089:DELIVERY,GJGU0000089,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T18:32:00,2026-06-09T19:08:00,2026-06-10T20:00:00,0,"[""GJGU0000089:DRAY_OUT""]",36
IGFU0000093:DRAY_OUT,IGFU0000093,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T18:36:00,2026-06-09T20:06:00,2026-06-11T23:24:00,0,"[""IGFU0000093:OUTBOUND""]",129
AKFU0000091:DELIVERY,AKFU0000091,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T18:49:00,2026-06-09T19:19:00,2026-06-11T06:12:00,0,"[""AKFU0000091:DRAY_OUT""]",30
BHWU0000097:OUTBOUND,BHWU0000097,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T19:34:00,2026-06-09T20:20:00,2026-06-11T12:48:00,0,"[""BHWU0000097:STORAGE_PICK""]",155
CHUU0000065:STORAGE_PICK,CHUU0000065,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T19:34:00,2026-06-09T22:27:00,2026-06-10T07:36:00,0,"[""CHUU0000065:RECEIVE""]",305
OOYU0000103:DELIVERY,OOYU0000103,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T19:51:00,2026-06-09T20:14:00,2026-06-11T07:24:00,0,"[""OOYU0000103:DRAY_OUT""]",23
NLVU0000102:STORAGE_PICK,NLVU0000102,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T19:59:00,2026-06-09T22:18:00,2026-06-11T18:18:00,0,"[""NLVU0000102:RECEIVE""]",306
XXLU0000083:OUTBOUND,XXLU0000083,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T19:59:00,2026-06-09T20:47:00,2026-06-11T09:24:00,0,"[""XXLU0000083:STORAGE_PICK""]",130
IGFU0000093:DELIVERY,IGFU0000093,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T20:06:00,2026-06-09T20:45:00,2026-06-11T23:24:00,0,"[""IGFU0000093:DRAY_OUT""]",39
BHWU0000097:DRAY_OUT,BHWU0000097,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T20:20:00,2026-06-09T21:48:00,2026-06-11T12:48:00,0,"[""BHWU0000097:OUTBOUND""]",109
HZNU0000085:STORAGE_PICK,HZNU0000085,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T20:36:00,2026-06-09T22:42:00,2026-06-10T21:36:00,0,"[""HZNU0000085:RECEIVE""]",293
QIZU0000113:OUTBOUND,QIZU0000113,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T20:36:00,2026-06-09T21:10:00,2026-06-11T14:24:00,0,"[""QIZU0000113:STORAGE_PICK""]",151
XXLU0000083:DRAY_OUT,XXLU0000083,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T20:47:00,2026-06-09T21:40:00,2026-06-11T09:24:00,0,"[""XXLU0000083:OUTBOUND""]",82
QIZU0000113:DRAY_OUT,QIZU0000113,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T21:10:00,2026-06-09T22:28:00,2026-06-11T14:24:00,0,"[""QIZU0000113:OUTBOUND""]",117
VELU0000099:STORAGE_PICK,VELU0000099,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T21:25:00,2026-06-09T23:27:00,2026-06-11T13:00:00,0,"[""VELU0000099:RECEIVE""]",305
XFPU0000117:OUTBOUND,XFPU0000117,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T21:25:00,2026-06-09T21:56:00,2026-06-11T19:48:00,0,"[""XFPU0000117:STORAGE_PICK""]",112
XXLU0000083:DELIVERY,XXLU0000083,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T21:40:00,2026-06-09T22:09:00,2026-06-11T09:24:00,0,"[""XXLU0000083:DRAY_OUT""]",29
BHWU0000097:DELIVERY,BHWU0000097,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T21:48:00,2026-06-09T22:09:00,2026-06-11T12:48:00,0,"[""BHWU0000097:DRAY_OUT""]",21
XFPU0000117:DRAY_OUT,XFPU0000117,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T21:56:00,2026-06-09T22:53:00,2026-06-11T19:48:00,0,"[""XFPU0000117:OUTBOUND""]",81
BLJU0000095:STORAGE_PICK,BLJU0000095,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T22:18:00,2026-06-09T23:58:00,2026-06-11T12:36:00,0,"[""BLJU0000095:RECEIVE""]",292
NLVU0000102:OUTBOUND,NLVU0000102,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T22:18:00,2026-06-09T22:54:00,2026-06-11T18:18:00,0,"[""NLVU0000102:STORAGE_PICK""]",167
BUKU0000112:CROSSDOCK,BUKU0000112,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-09T22:27:00,2026-06-10T00:15:00,2026-06-11T23:18:00,0,"[""BUKU0000112:RECEIVE""]",298
CHUU0000065:OUTBOUND,CHUU0000065,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T22:27:00,2026-06-09T23:17:00,2026-06-10T07:36:00,0,"[""CHUU0000065:STORAGE_PICK""]",132
QIZU0000113:DELIVERY,QIZU0000113,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T22:28:00,2026-06-09T23:07:00,2026-06-11T14:24:00,0,"[""QIZU0000113:DRAY_OUT""]",39
CEXU0000086:CROSSDOCK,CEXU0000086,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-09T22:42:00,2026-06-10T00:08:00,2026-06-11T04:42:00,0,"[""CEXU0000086:RECEIVE""]",283
HZNU0000085:OUTBOUND,HZNU0000085,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T22:42:00,2026-06-09T23:25:00,2026-06-10T21:36:00,0,"[""HZNU0000085:STORAGE_PICK""]",167
XFPU0000117:DELIVERY,XFPU0000117,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T22:53:00,2026-06-09T23:17:00,2026-06-11T19:48:00,0,"[""XFPU0000117:DRAY_OUT""]",24
NLVU0000102:DRAY_OUT,NLVU0000102,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T22:54:00,2026-06-10T00:27:00,2026-06-11T18:18:00,0,"[""NLVU0000102:OUTBOUND""]",131
CHUU0000065:DRAY_OUT,CHUU0000065,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T23:17:00,2026-06-10T00:10:00,2026-06-10T07:36:00,0,"[""CHUU0000065:OUTBOUND""]",82
HZNU0000085:DRAY_OUT,HZNU0000085,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T23:25:00,2026-06-10T00:57:00,2026-06-10T21:36:00,0,"[""HZNU0000085:OUTBOUND""]",124
VELU0000099:OUTBOUND,VELU0000099,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T23:27:00,2026-06-10T00:13:00,2026-06-11T13:00:00,0,"[""VELU0000099:STORAGE_PICK""]",183
WXPU0000120:STORAGE_PICK,WXPU0000120,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T23:27:00,2026-06-10T01:29:00,2026-06-11T00:06:00,0,"[""WXPU0000120:RECEIVE""]",296
BLJU0000095:OUTBOUND,BLJU0000095,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T23:58:00,2026-06-10T00:37:00,2026-06-11T12:36:00,0,"[""BLJU0000095:STORAGE_PICK""]",192
ZDQU0000101:STORAGE_PICK,ZDQU0000101,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T23:58:00,2026-06-10T02:10:00,2026-06-11T13:12:00,0,"[""ZDQU0000101:RECEIVE""]",279
CEXU0000086:OUTBOUND,CEXU0000086,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T00:08:00,2026-06-10T00:57:00,2026-06-11T04:42:00,0,"[""CEXU0000086:CROSSDOCK""]",197
TJLU0000084:STORAGE_PICK,TJLU0000084,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-10T00:08:00,2026-06-10T02:07:00,2026-06-11T13:30:00,0,"[""TJLU0000084:RECEIVE""]",273
CHUU0000065:DELIVERY,CHUU0000065,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T00:10:00,2026-06-10T00:39:00,2026-06-10T07:36:00,0,"[""CHUU0000065:DRAY_OUT""]",29
VELU0000099:DRAY_OUT,VELU0000099,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T00:13:00,2026-06-10T01:47:00,2026-06-11T13:00:00,0,"[""VELU0000099:OUTBOUND""]",137
BUKU0000112:OUTBOUND,BUKU0000112,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T00:15:00,2026-06-10T00:51:00,2026-06-11T23:18:00,0,"[""BUKU0000112:CROSSDOCK""]",190
PBUU0000109:STORAGE_PICK,PBUU0000109,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-10T00:15:00,2026-06-10T02:11:00,2026-06-10T19:00:00,0,"[""PBUU0000109:RECEIVE""]",295
NLVU0000102:DELIVERY,NLVU0000102,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T00:27:00,2026-06-10T01:05:00,2026-06-11T18:18:00,0,"[""NLVU0000102:DRAY_OUT""]",38
BLJU0000095:DRAY_OUT,BLJU0000095,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T00:37:00,2026-06-10T02:25:00,2026-06-11T12:36:00,0,"[""BLJU0000095:OUTBOUND""]",153
BUKU0000112:DRAY_OUT,BUKU0000112,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T00:51:00,2026-06-10T02:40:00,2026-06-11T23:18:00,0,"[""BUKU0000112:OUTBOUND""]",154
CEXU0000086:DRAY_OUT,CEXU0000086,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T00:57:00,2026-06-10T02:47:00,2026-06-11T04:42:00,0,"[""CEXU0000086:OUTBOUND""]",148
HZNU0000085:DELIVERY,HZNU0000085,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T00:57:00,2026-06-10T01:29:00,2026-06-10T21:36:00,0,"[""HZNU0000085:DRAY_OUT""]",32
COFU0000118:STORAGE_PICK,COFU0000118,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-10T01:29:00,2026-06-10T03:43:00,2026-06-11T06:54:00,0,"[""COFU0000118:RECEIVE""]",293
WXPU0000120:OUTBOUND,WXPU0000120,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T01:29:00,2026-06-10T02:18:00,2026-06-11T00:06:00,0,"[""WXPU0000120:STORAGE_PICK""]",174
VELU0000099:DELIVERY,VELU0000099,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T01:47:00,2026-06-10T02:30:00,2026-06-11T13:00:00,0,"[""VELU0000099:DRAY_OUT""]",43
HJDU0000107:CROSSDOCK,HJDU0000107,warehouse_crossdock,WH-01,WH-01_CROSSDOCK,2026-06-10T02:07:00,2026-06-10T04:05:00,2026-06-10T20:48:00,0,"[""HJDU0000107:RECEIVE""]",269
TJLU0000084:OUTBOUND,TJLU0000084,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T02:07:00,2026-06-10T02:56:00,2026-06-11T13:30:00,0,"[""TJLU0000084:STORAGE_PICK""]",154
ASVU0000069:STORAGE_PICK,ASVU0000069,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-10T02:10:00,2026-06-10T04:15:00,2026-06-11T05:00:00,0,"[""ASVU0000069:RECEIVE""]",266
ZDQU0000101:OUTBOUND,ZDQU0000101,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-10T02:10:00,2026-06-10T02:58:00,2026-06-11T13:12:00,0,"[""ZDQU0000101:STORAGE_PICK""]",147
PBUU0000109:OUTBOUND,PBUU0000109,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T02:11:00,2026-06-10T03:00:00,2026-06-10T19:00:00,0,"[""PBUU0000109:STORAGE_PICK""]",179
WKMU0000081:STORAGE_PICK,WKMU0000081,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-10T02:11:00,2026-06-10T04:39:00,2026-06-10T19:12:00,0,"[""WKMU0000081:RECEIVE""]",291
WXPU0000120:DRAY_OUT,WXPU0000120,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T02:18:00,2026-06-10T03:43:00,2026-06-11T00:06:00,0,"[""WXPU0000120:OUTBOUND""]",125
BLJU0000095:DELIVERY,BLJU0000095,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T02:25:00,2026-06-10T03:10:00,2026-06-11T12:36:00,0,"[""BLJU0000095:DRAY_OUT""]",45
BUKU0000112:DELIVERY,BUKU0000112,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T02:40:00,2026-06-10T03:25:00,2026-06-11T23:18:00,0,"[""BUKU0000112:DRAY_OUT""]",45
CEXU0000086:DELIVERY,CEXU0000086,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T02:47:00,2026-06-10T03:25:00,2026-06-11T04:42:00,0,"[""CEXU0000086:DRAY_OUT""]",38
TJLU0000084:DRAY_OUT,TJLU0000084,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T02:56:00,2026-06-10T04:03:00,2026-06-11T13:30:00,0,"[""TJLU0000084:OUTBOUND""]",105
ZDQU0000101:DRAY_OUT,ZDQU0000101,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T02:58:00,2026-06-10T04:16:00,2026-06-11T13:12:00,0,"[""ZDQU0000101:OUTBOUND""]",99
PBUU0000109:DRAY_OUT,PBUU0000109,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-10T03:00:00,2026-06-10T04:27:00,2026-06-10T19:00:00,0,"[""PBUU0000109:OUTBOUND""]",130
BTEU0000116:STORAGE_PICK,BTEU0000116,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-10T03:43:00,2026-06-10T06:24:00,2026-06-11T19:42:00,0,"[""BTEU0000116:RECEIVE""]",270
COFU0000118:OUTBOUND,COFU0000118,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-10T03:43:00,2026-06-10T04:33:00,2026-06-11T06:54:00,0,"[""COFU0000118:STORAGE_PICK""]",159
WXPU0000120:DELIVERY,WXPU0000120,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-10T03:43:00,2026-06-10T04:23:00,2026-06-11T00:06:00,0,"[""WXPU0000120:DRAY_OUT""]",40
